legislator_id,text
204,RT @RepLipinski: @RepDold and I wrote an OpEd in the Chicago Tribune about the importance of a bipartisan solution to the fiscal cliff h ...
204,Rep Lipinski and I wrote an oped in the Chicago Tribune on the importance of a bipartisan solution to the fiscal cliff http://t.co/bHvVOWUs
204,RT @MODAdvocacy: You did it! Congress passed @marchofdimes Commemorative Coin Act! Thank @RepDold @NitaLowey for championing H.R. 3187
204,Click here to watch my speech honoring those who are raising awareness about the dangers of heroin and rx drug abuse: http://t.co/WiXZajVh
204,Click here to watch my speech on my Main Street Jobs Agenda and 10th District Accomplishments: http://t.co/yk8aRUne #bipartisan
204,Congrats to 10th District companies, Allstate and Abbott for being recognized as The Civic 50’s most community-minded companies in the US.
204,My floor speech in strong support of Israel’s right to self-defense http://t.co/PZSKkJ9B
204,It is important to raise awareness about the dangers of prescription drug abuse and heroin abuse. http://t.co/2XRA82cP
205,Great morning in Forest county. Thanks for coming out! http://t.co/4aWLjAIayZ
205,#DuffyPlaid at Ladysmith! http://t.co/HB7YUl5lnX
205,Great turnout, great questions at Hayward townhall. Thanks! On to Ladysmith! http://t.co/5H7xztQJtm
205,You girls rock! “@lmaustinwi: #MarchForLife @RepSeanDuffy http://t.co/0LBrFjvFKc”
205,Thank YOU“@JoshuaZdroik: @RepSeanDuffy Thank you for opening up your warm office to your constituents participating in the #MarchForLife”
205,RT @ProLifeWI: Thanks for the snacks and the warm hospitality! @RepSeanDuffy http://t.co/8fKJZVEzet
205,Overwhelmed by all the #WI07 support for life! Thank you to everyone for all you do! #marchforlife http://t.co/TezFdty8Ka
205,Awesome! Thanks for coming! “@Suttonator187: Chilling with @RepSeanDuffy and the other prolife wisconsinites!”
205,Full house...full hall. #hotcocoa and #doughnuts a hit w/ #wi07 prolifers! Thanks for being here #marchforlife http://t.co/npO5gjgQmy
205,The office is filling up w/ #WI07 Pro-lifers #hotcocoa #doughnuts stop by 1208! #MarchForLife http://t.co/p13JEvmO0F
205,Kicking off the day in Spooner w/ first or 3 town halls! Full house. Lots of talk about #Obamacare #jobs http://t.co/wP9zBL8S4E
206,@hammetjohn john. You still haven't responded to my fb message. I'm not a senator so I couldn't join in on filibuster
206,Had a great day in Laurens and Anderson. Just wrapped up meetings in the Anderson office and will be on @WORD1063 w Bob McLain shortly @ 5pm
206,RT @JPaulOsborne: .@RepJeffDuncan Didn't miss a single vote in 2013. Wow.
206,@JPaulOsborne I try my best to make every one. It's a responsibility I take very seriously
206,@cwopastor seriously. Thank you very much. Means a lot
206,RT @LaurensElectric: Thanks to @LindseyGrahamSC and @RepJeffDuncan for your enthusiasm for our community initiative, 75 Acts of Kindness! h…
206,The Congressmen from this district have always had plenty of fight in them. #sctweets http://t.co/MZIpMxvSFo
206,RT @ChrisTrainorSC: .@RepJeffDuncan using his "auction voice" for the kids in 96. Kids are raising hands placing bids.
206,RT @ChrisTrainorSC: .@RepJeffDuncan speaking to 5th grade kids at Ninety Six Elementary School. http://t.co/fnx11ook4P
206,@Michael71535753 I have and I am
206,RT @TaylorMade014 I guess the definition of a "transparent administration" is one where the president is ignorant to what goes on.
207,I am deeply disappointed this legislation locks in Washington’s irresponsible spending for yet another year and... http://t.co/7RuWvuO6ky
207,Yesterday, I  voted against the Ryan-Murray budget deal. Frankly, this budget deal provided no sustainable... http://t.co/W0LDwNflyJ
207,This article provides some great insights into how I approach my work in Congress. I am proud to be a member of... http://t.co/CQrURbpjY9
207,Like many of you, I have been increasingly frustrated with this administration's lack of accountability for their... http://t.co/rScTan0fLW
207,Friends,

I want to give you a heads up. It seems my opponent has gotten involved with a group whose business is... http://t.co/j6kspTYg6X
207,Like many of you, I have been frustrated lately with both political parties. Conservative principles do not ever... http://t.co/SrV9xU3PX4
207,Don't forget, this Wednesday is our campaign kickoff.  Share with your friends, and we will see you out there! http://t.co/F5HAoAhPtW
207,Campaign Kickoff is August 7th, 1pm central, open to the public! http://t.co/OY6ty3Yf0V
207,http://t.co/kJEJ5dTukl http://t.co/7ZWlMoC8wE
207,...my staff and I spend quite a bit of time in the car going from county to county, which leads us to frequently... http://t.co/E7VG4eiyCv
207,I support @PRyan’s plan to balance the budget in 10 years. Do you? Co-sign his budget: http://t.co/iZN9kHfg1i #BalancedBudget
211,Happy 100 year anniversary to #TheBronx.  Here's to 100 more! #NY16
211,Shame on Dennis Rodman - tries to white-wash over brutality of North Korean regime and dictator Kim Jong-un. http://t.co/3SwyNKo2P8
211,RT @HFACDemocrats: 2009-2011 average US greenhouse gas emissions fell to the lowest level for any 3year period since '94-'96. But more stil…
211,RT @HFACDemocrats: What's the #US doing to battle climate change? Check out the @statedept 2014 Climate Action Report: http://t.co/L7xUxlMh…
211,RT @HFACDemocrats: We want questions for a new edition of #AskEngel!  Use the hashtag to ask a question &amp; RM @RepEliotEngel will answer it …
211,For information on #WarmingShelters in #NYC, please follow the link. http://t.co/Ad60bgj0o0 - #NYC #NY16 @NYCMayorsOffice (3/3)
211,For information on #WarmingCenters in #Westchester Co, please follow the link. http://t.co/xJEFh2ecBT - #NY16 @westchestergov (2/3)
211,With harsh freezing temperatures in the #NY region, please bundle up and keep yourself warm. (1/3) #NY16
211,RT @PPHPActivist: Thumbs up, @RepEliotEngel!! http://t.co/TTxvwwHIES
211,Expanding affordable health care insurance and #Medicaid through the #ACA is so important-2 many Americans uninsured. http://t.co/KFDzOFbApK
211,Great news on #Rye native Brian Moran to the #MLB. Looking forward to seeing him at Spring Training. @Mets or @Yankees shld bring him to NY.
214,RT @AAUW: Yep, enough of this. #Roe41 #fem2 http://t.co/ShnkELYxTA
214,RT @mercnews: Facebook CEO Mark Zuckerberg, wife give $5 million to expand East Palo Alto clinic http://t.co/IQnu6r6gvP
214,Happy 50th birthday, @MichelleObama!
214,Today’s recommended reading: “The Internet turns into a toll road” from @sfgate http://t.co/KnNCleORMH
214,RT @CoveredCA: Want to know more about Covered CA? MT @CaliforniaNAACP: Find out more  by contacting your local California NAACP office. #G…
214,$85 million back to FDA to help approve new medicines and medical devices http://t.co/uFsqNADW9y
214,In case you missed it, here is my statement on the DC Circuit’s #netneutrality decision http://t.co/3nmt13kueE
214,RT @AJInsideStoryAM: Joining us @RepAnnaEshoo with @EnergyCommerce then @notaaroncraig, @Maggie_Reardon &amp; @RoslynLayton. Tune in!
214,I'll be on @AJInsideStoryAM today at 5 p.m. EST to talk net neutrality.
214,RT @JRosenworcel: 70% of 911 calls are now made from wireless phones, so let's make sure first responders can find you. My editorial: http:…
214,Thousands in CA18 count on UI to get them through tough times. It's time for the House to extend this critical lifeline. #RenewUI
219,RT @BelieveInHome: Thx @keithellison for taking time yesterday to tour senior affordable housing and hear from tenants. @CommonBondComm htt…
219,I am #UMNproud because the @UMNews  was selected by @USDOT to lead new research on transportation safety http://t.co/Hx1Js9l9Tl
219,Before the #ACA  47% of Americans were charged more or denied coverage because of a preexisting condition. That number today? 0%.
219,Today, 6 in 10 Americans can get coverage for less than $100/month thanks to the #ACA.
219,Before the #ACA 62% of Americans found the private insurance market difficult or impossible to navigate
219,Expanding affordable health care for families was never going to be easy, but the #ACA is already winding down costs http://t.co/iUcSohruzH
219,In the richest nation in the world, getting affordable health insurance coverage should be easy.
219,The Affordable Care Act has transformed health care in America, making it easier to get affordable insurance coverage for your family.
219,I stand with the brave workers striking at the Pentagon today. No one should work full time and live in poverty http://t.co/rOuFFjA9K4
219,RT @EconomicPolicy: President Obama could raise the wages of striking Pentagon workers instantly with an executive order. http://t.co/dYZO7…
219,After unemployment insurance expired for 1.3 million, states now cutting more aid to unemployed Americans: http://t.co/R8NYmAONTj
221,RT @NancyPelosi: Today, the difference between House Rs and House Ds could not be more clear. We are fighting to #stopHR7: http://t.co/yojr…
221,Thanks @MagicJohnson for talking about the need for health care. http://t.co/i4Q5xkx9BW Make sure you've got plan: #GetCovered
221,Shocking from new @ShriverReport: 1/3 women in US live at or near brink of poverty. We need to #standupforwomen http://t.co/qHdIsB1ntu
221,I'll be on @msnbc's @PoliticsNation w @TheRevAl tonight at 6:40 to discuss econ inequality &amp; need to #raisethewage. Hope you can tune in!
221,ICYMI: My segment last night on @CNN's @Crossfire w/ @RepMickMulvaney on need to #RaiseTheWage http://t.co/BzQG3v6M6G
221,When it comes to healthcare, #MomKnowsBest. Make sure your kids #getcovered and enroll in a plan today.
221,New year, same House Rs, same bills restricting choice 4 women http://t.co/rWwne61XAF Let's #standupforwomen &amp; fight 4 real econ solutions
221,Getting ready for @Crossfire on @CNN. Hope you can tune in! http://t.co/s1TY5ZAYFe
221,RT @Crossfire: War on poverty in the #Crossfire. @RepDonnaEdwards &amp; @RepMickMulvaney join @SEcupp and @stefcutter at 6:30pm ET. http://t.co…
221,Republicans need to stop standing in the way of #ACA and Americans who want quality, affordable health care: http://t.co/ECero0OSDP
221,@ShawingtonTimes treatment. FYI, the ACA provides healthcare coverage for substance abuse treatment as a requirement for all health plans.
222,Congresswoman Renee Ellmers: Moody's Downgrade Shows Imminent Danger in #Obamacare http://t.co/0EQyeWFf1f #BrokenPromises
222,Moody's downgrades health insurers, citing #Obamacare, uncertainty http://t.co/2lZ6xSwFjM via @washtimes #BrokenPromises #trainwreck
222,RT @SpeakerBoehner From @JonahNRO: “barely 1 in 10 of new #Obamacare enrollees were previously uninsured” http://t.co/j1QwlpJjfM #trainwreck
222,RT @HouseCommerce: Southern leg of #KeystoneXL open for business while northern leg still stuck in review http://t.co/ke6kpvEHQz #TimeToBui…
222,A new poll shows that #Obamacare is a top concern for midsized companies in 2014. http://t.co/GSIP2w2mBt #BrokenPromises
222,Ellmers Touts Women in Technology During Visit to IBM in Raleigh http://t.co/oizgvMEUcd #NC2
222,Aetna CEO: "#Obamacare has just shifted people who were insured in the individual market to the public exchanges" http://t.co/XCmFgks6sy
222,My visit to IBM's Research Triangle campus today included a tour of the data center. http://t.co/HG9xn7pKOm
222,RT @SpeakerBoehner From @FreeBeacon: “Hundreds in #Ohio lose their doctor due to #Obamacare” http://t.co/m2V6SObphO
222,RT @LadiesGOP: Secretary Kerry is in no rush to build #Keystone, RT if you think it's #TimeToBuild http://t.co/ULYBAOwRv9
222,RT @SpeakerBoehner: Being #ProLife is not a position. It’s who we are &amp; it’s #WhyWeMarch. ReTweet if you agree. http://t.co/By5zrXf69o
224,Inspiring story by @AARP on Vivian Davis, the @PeaceCorps oldest active volunteer, raising HIV/AIDS awareness: http://t.co/Ve2flFyUbQ
224,Getting ready for next Tuesday's #SOTU? The @WhiteHouse has created a site to help keep you informed. http://t.co/nb9tIUXa39
224,Met an amazing @ucsc student yesterday, @amandabotfeld who is fighting the stigma around mental illness. Great work! http://t.co/C0m4thXwuW
224,RT @DLeagueWarriors: Great to see @RepSamFarr at last night's game! http://t.co/UkTOpzPCA5
224,Celebrating last night's @DLeagueWarriors win with Mav'Riks. Had a great time at the game. http://t.co/rH2VDIrCkY
224,Today reminds us that the work of Dr. King is not done. It is our responsibility to carry his legacy forward. http://t.co/xa4HxxuClB
224,Interesting article in @TheEconomist about the effects of #OceanAcidification on marine life. http://t.co/x6L6X5rE0s
224,All National Parks have free admission on Monday. Go help @PinnaclesNPS celebrate one year as a Park.
224,Where is the jobs bill, @SpeakerBoehner?#DifferentPriorities http://t.co/mQQfbpwTi0
224,.@ShriverReport: "Leave out the women &amp; you don’t have a full and robust #economy. Lead with the women &amp; you do" http://t.co/JHz3LdUkAu
224,I join @HouseDemocrats in calling on Republicans to allow a vote to #RenewUI &amp; help struggling Americans still searching for work.
225,Obama Five Year Fact /CF/.  Home Sales In 2013 Ran Highest Since Housing Bubble http://t.co/yjAHJrOAcb #IBDNews via @IBDinvestors
225,RT @edpartnerships: 2014 #GEARUP #CBW just around the crnr - Don't miss great spkrs: @chakafattah, @GaryMcGuey, Dr. Howell @cb_advocacy htt…
225,RT @chrislehmann: Congressman Fattah speaks at the Center of Excellence ceremony. #sla #domoreedu http://t.co/bJ8GfCj4qL
225,$155M approved to link I-95 and Pa. Turnpike http://t.co/gClhtBFDou via @phillydotcom " Moving America Forward ." CF
225,RT @ScienceNewsOrg: NASA has a call out for 2020 rover to include experiments that would help with getting humans to #Mars.
225,RT @fattahstaff: .@chakafattah joins the @larrykane program to discuss 50th anniversary of the #WarOnPoverty &amp; Philly's #PromiseZone http:/…
225,Science Leadership Academy and The Franklin Institute Advance Inquiry-Based Learning with Dell | Business Wire http://t.co/ULaZfDbGRZ
225,RT @TechLifeSteph: Congressman @chakafattah speaking @DellEDU event at Science Learning Academy http://t.co/jxiVdq8PLM
225,RT @TJMShow: What a story: 8-Year-Old Saves 6 from Fire, Dies Going for Two More. Read about it on @blackamericaweb | http://t.co/i9hpZGzgyi
225,Great News ! International cooperation on Science http://t.co/ISdDnThc5x
225,RT @philly_buzz: Bipartisan Committee Presents President Obama With Recommendations To Improve Voting Experience: The Presidential... http:…
227,CA is in a water crisis.  We must do all we can to help relieve the effects of this drought.  Read my statement: http://t.co/Iu0kU1fPg2
227,I discussed the future of #NSA programs on NBC’s @meetthepress with @repmikerogers on Sunday.  Watch here: http://t.co/a5ifLuba4C
227,I’ll be on NBC’s @meetthepress w/@RepMikeRogers on Sunday to discuss the president’s NSA speech and the Intel Committee’s Benghazi report.
227,Read my statement on the president’s NSA speech here: http://t.co/fEThAztmbz
227,Ongoing counternarcotics effort is vital for Afghanistan. Read my statement and watch video from a recent hearing: http://t.co/NPIgeB3nAi
227,State drought declaration first step to help Calif. Now calling on president to approve federal declaration: http://t.co/0k013RAUKV
227,Senate passes federal spending bill with many vital California projects. My statement here: http://t.co/CgzHwbXXew
227,Read my statement on Secretary Clinton and the Intelligence Committee’s #Benghazi Report. http://t.co/sdDMeMGBLa
227,I’m holding a Senate Drug Caucus hearing on the future of counternarcotics efforts in Afghanistan. Watch here: http://t.co/NXzZHlpyhK
227,I spoke on the Senate floor yesterday about my opposition to more sanctions on #Iran &amp; the interim nuclear agreement. http://t.co/f27QJYSKxZ
227,Senate Intelligence Committee releases declassified bipartisan report on 2012 Benghazi terrorist attacks. http://t.co/VOjSeWCsuu
233,Meeting with Mohave County Supervisors hildy Angius and Steve Moss in Kingman. #DayInTheLife http://t.co/R0u7OrQJdl
233,Meeting with Mayor Watson and Kingman City Council
@CityofKingman #DayInTheLife http://t.co/hQHDpguxMD
233,Meeting with Bullhead City Mayor Jack Hakim and Community Leaders
 @Bullheadinfo #DayInTheLife http://t.co/aoJFGBHh27
233,Big thanks to Mohave County Supervisor Buster Johnson for schlepping us around all morning #DayInTheLife http://t.co/d7mIkfLABj
233,Luncheon Hosted by
Lake Havasu Chamber of Commerce: @HavasuChamber. #DayInTheLife http://t.co/lqPUljIkXv
233,Briefing and Tour of Mark Wilmer Pumping Plant
Central Arizona Project: @CAPArizona. #DayInTheLife http://t.co/exwYbjWGc7
233,Arriving in Lake Havasu City #DayInTheLife http://t.co/3duJh8SLVR
233,Let’s go @Dbacks nation! Vote #PaulGoldschmidt as the #FaceOfMLB.
233,Good meeting with the Southern Arizona Leadership Council. #DayInTheLife http://t.co/wUlTNAbWHw
233,Speaking at Tucson Federal Bar Association luncheon. #DayInTheLife http://t.co/TUdvGDFEIm
233,Serious reflection uofa Mirror Lab #DayInTheLife http://t.co/nEC2ncJDRY
234,We need to conduct a full, clean audit of the #DOD http://t.co/yrfvMdUl57 RT if you agree.
234,At Hampton Roads’ original Best Buy location in Chesapeake. Great to hear how they're giving back to the community http://t.co/6UJIB2ncOn
234,41 years of marching for life. This is #whywemarch: http://t.co/i19BBaFskR
234,Quick lunch w/ some of my Chesapeake staff. Grateful for the hard work they do to help those who come to our office http://t.co/PhFqrnt2EO
234,At Exelis Sonar &amp; Command Systems today. Good to hear their perspective on issues like the economy &amp; #sequestration http://t.co/XYkRzSSHI8
234,Visiting the employees at Exelis Sonar and Command Systems in Chesapeake this morning http://t.co/FphpN6wqOg
234,Thankful the F-18 pilot whose plane crashed off Va Beach today is safe. Grateful to those wearing this nations uniform who are at risk daily
234,Thanks to Rep Nobuo Kishi, Parliamentary Senior Vice Minister for Foreign Affairs for making time to meet w/ me http://t.co/LAj9LomY30
234,Foggy morning here on #CapitolHill. The beauty of this building never gets old http://t.co/3yKsmH1y0b
234,Worked to pull together a Seapower &amp; Foreign Affairs Subcommittee joint hearing today on China's maritime disputes http://t.co/1w5d0kuPZ3
234,Who can better decide a violation of conscience for Little Sisters of the Poor: the Administration or the nuns? http://t.co/v9FSasS4fw
236,Sunset memorial speech in honor of the 55 million lost since Roe v. Wade: http://t.co/atlbV4vKXR #tcot #marchforlife
236,The measure of a man isn't where he stands in moments of comfort and convenience, but...at times of challenge and controversy. #MLK
236,Talking to @EdMorrissey live now about my Origination Clause challenge to Obamacare and Iran's pursuit of nuclear weapons. #tcot
236,I'm honored to have received a 100 percent score from @AFPhq for my votes over the past year: http://t.co/2KmWvFDTmY
236,@ProLifeStuff @spucprolife The Prenatal Non-Discrimination Act is aimed to address precisely this tragedy: https://t.co/EA8GkItqK9
236,Looking back on a productive year: https://t.co/8jgOZ9JkhN    #tcot
236,Tonight, I will be a "No" vote on the budget proposal. My statement: http://t.co/EthX1ksul5
236,RT @JordanSekulow: Save Saeed Campaign Reaching New People in #Brazil | http://t.co/p6ZsZYq6qw via @ACLJ | #SaveSaeed via @CBLJbrasil
236,Recently, Republicans were "political terrorists" for trying to change Obamacare. Now 93% want it changed/repealed. http://t.co/I11ZFPIUqR
236,RT @USNewsOpinion: Here's why we should be keeping a careful eye on Burma's military http://t.co/7dtxNyh2fC (By @RepTrentFranks and @RepMcG…
236,Will Obamacare negatively impact you? Email your photo and story to facesofobamacare@gmail.com. Your photos will line the halls of Congress.
237,Walking around Awards Unlimited this morning. http://t.co/pYvcBhLlqa
237,Enjoyed visiting Awards Unlimited in Lincoln this morning. http://t.co/JslkSPjtlx
237,Good editorial in today's @JournalStarNews on the importance of payment limits reform in the Farm Bill. http://t.co/zum73hJjSF
237,Today we honor Martin Luther King’s legacy &amp; renew our commitment to respecting the life &amp; dignity of all persons. http://t.co/lvpPbsOQI4
237,Congratulations to University of Nebraska students traveling to Washington for annual March for Life. http://t.co/AIEaVAUs5z
237,Discussing flood insurance issues with concerned citizens in Schuyler. http://t.co/LiRXBcRytm
237,This morning, I held a town hall meeting with BD employees in Columbus. http://t.co/bTB3XNii5a
237,For issue of job creation &amp; employment, critical to examine underlying problems leading to economic hardship: http://t.co/6InRYxa98V
237,Review my Year-End Report to learn more about my work on public policies affecting #Nebraska and America: http://t.co/4HpTK6QOHg
237,Pleased to announce the 2013 military academy nominees from Nebraska's First Congressional District: http://t.co/pupjgXb5Dr
237,Boy, 30 degrees sure feels warm! #polarvortex #nebraska
238,Glad a ban on gov't funds for official portraits was included in spending bill. $40K for an EPA Administrator portrait is a waste of tax $!
238,RT @DougHeye: Great remarks on the House floor just now by @VirginiaFoxx on the SKILLS Act.
238,It's not the budget I'd write myself, but it’s stronger &amp; smarter than the status quo. http://t.co/A7Z6RbcEXz http://t.co/xJhp4z9Y0L
238,Many North Carolinians have questions because of Obamacare. Sec @Sebelius, we hope, will have answers. http://t.co/MxmeYTZlPj #AskSebelius
238,.@bennyjohnson You don't know the half of it. I raise you my infamous "ag. sweater." http://t.co/JLfUw6v12d
238,Wishing you and yours a safe &amp; blessed Thanksgiving. http://t.co/tqExnPxsOh
238,An ex post facto caveat doesn't un-break a promise. http://t.co/dd0k65VJVq
238,Wonderful time speaking to students at Salem College yesterday. Thanks to Jenna and Madison for the invitation. http://t.co/6NZM52fWaw
238,HHS Sec. Kathleen Sebelius testifying now before @HouseCommerce re. broken Obamacare implementation. Watch live: http://t.co/GMdxk1jtcw.
238,Ready to preside over evening debate in the House of Representatives. Watch live: http://t.co/XpAW6nULLX.
238,.@mtppilot Was a wonderful event and wonderful program. So good to see what you're doing for young North Carolinians. Thank you.
239,With the release of their new book, No Labels laid out their case for a common sense, bipartisan national... http://t.co/bhrYfyQeYf
239,Back in July of last year I was recognized as a 'Friend of the National Parks' by the nonpartisan National Parks... http://t.co/4A6HIoR7X0
239,A couple weeks ago, I was pleased to join Mike McDermott for his Eagle Scout Court of Honor. Mike is the third of... http://t.co/uIQQFF61yD
239,As we dig out from the latest round of winter weather, be sure to remember to shovel out your nearest fire... http://t.co/RTVfybhf2x
239,Thanks to the Temple Ohev Shalom Men’s Club for inviting me to speak this past weekend about the latest on... http://t.co/QJbY9SJEFj
239,It's snowing here and in the nation's capital today - but check out this beautiful shot from one of my staffers... http://t.co/MKcrf0Aa3B
239,Bucks County has issued a Code Blue from tonight through Thursday morning due to the cold weather.

Be safe, stay... http://t.co/NiIYBnk3db
239,It was great to be able to speak to everyone who came out to CB Care's 11th MLK Day of Service in Doylestown.... http://t.co/unVNoKO8M1
239,How are you serving others this Martin Luther King, Jr. Day?

#DayOfService #MLKDay http://t.co/FDFoxqI7vb
239,Many thanks to the Fairless Hills Volunteer Fire Department for inviting me to participate in their 62nd... http://t.co/hCrqxkXZNP
239,Happy 308th birthday to inventor, diplomat and Founding Father - Benjamin Franklin!

Read: http://t.co/VqG9TsVjcm http://t.co/IfORouWdJp
244,More #Obamacare fallout http://t.co/eIuJKipxH8
244,Scott Walker reformed unions &amp; cut spending in WI. Now to cut state taxes by $1 billion. Lesson for federal govt? http://t.co/TFuNmhurlO
244,Is the true unemployment rate 37.2 percent? http://t.co/9SYqLB8R9l
244,Solemn remembrance. 41st anniv of Roe v Wade. Spoke on issue last week on House floor. http://t.co/P9TOE4d0jQ  #WhyWeMarch #prolife
244,These are apparently real life experiences; pain and destruction caused by #Obamacare  http://t.co/BqyHBnx3Dp
244,The American people do not believe abortion should be legal for ANY reason at ANY time during a pregnancy. http://t.co/vug8qzCASq #roevwade
244,Proud of how Louisiana works to protect innocent human life. http://t.co/5slFp0AENq
244,The imperial presidency. Obama doesn't need Congress, just a pen and phone to solve the nation's problems. http://t.co/eBQtEoTXwR
244,FBI: No need to interview conservatives targeted by the IRS; no charges are forthcoming. http://t.co/Uj6wZrbyTn
244,Era of Obama blaming Bush for the bad economy is over.  http://t.co/UsjBJzHAKn
244,About to talk live with @tperkins on the crucial issue of marriage and the state of Utah. http://t.co/cKe5ptRPhR
246,I'm excited to welcome Conduit Global and 1,000 Jobs to West Tennessee! http://t.co/7HqBBkLDVR #Jobs4TN
246,Follow me on Pinterest to see highlights of what my staff &amp; I are doing around #TN08 http://t.co/brFnq4ETYz
246,“Liberty, when it begins to take root, is a plant of rapid growth.” http://t.co/VcMo5X7i6X
246,JOIN ME! Pledge your fav social media platform &amp; spread the love to our military http://t.co/j4pQrvmx8Z #tcot #ctot #OperationValentines
246,41 years after #RoevWade, I am proud to stand for Life in Congress and to have voted to protect Pain-Capable babies #prolife
246,Proud of the Dyersburg @Kiwanis Club for promoting generosity for #TN08 http://t.co/ufzZzEeE1E h/t  @StateGazette
246,RT @BillHaslam: The best 2 words are "now hiring." Excited for Conduit Global to create 1,000 jobs in #Memphis &amp; hiring for positions begin…
246,RT @CBConnolly: With @RepFincherTN08 at the Conduit Global announcement in Memphis #teamfincher #tn08 http://t.co/EkWLIhu2j0
246,Great to see my former staffer &amp; State Rep @MaryLittleton78, along w/ Rep @JeremyRDurham tonight in Nashville #TNGOP http://t.co/aUsgOxoH1y
246,DISTRICT UPDATE: Field Rep Heather is currently at the @obionchamber Business Matters mtg w/ speaker Art Sparks #TN08 http://t.co/8OcvLozjc0
246,@amanda__gregory Thanks for the RT! We're still working on gettting 100 folks to pledge a social media platform HERE: http://t.co/ZEMWMu4mkA
247,"I've noticed that everyone who is for #abortion is already born" -Ronald Reagan. 41 years after #RoevWade, I am proud to stand for Life.
247,"Life’s most persistent and urgent question is, ‘What are you doing for others?’" -#MLK http://t.co/DVIxCNAxlA
247,The hits from #Obamacare continue to mount. http://t.co/PG3xyRF24W
247,Ariel Sharon fought tirelessly to build a stronger Israel &amp; promote peace in the Middle East. Brenda and I send our prayers to his family.
247,2013: Year In Review http://t.co/DVzXdkYPZO
247,The negative impacts of #Obamacare just keep on coming. http://t.co/mJmIgETQE8
247,RT @SenAlexander: Alexander, @SenBobCorker &amp; @RepChuck welcomed @SilverdaleBA to D.C. on this chilly Tues morning. #sbajterm14 #Chatt http:…
247,It's been a busy morning in Monroe and Roane counties. Capped off with a lunch at Handee Burger in Kingston. http://t.co/xQiW5xrdIv
247,Had a great time sitting down with @joshroe in the @newschannelnine studio. http://t.co/8tlAxOb1VZ
247,Proud to announce at #ETEC that UT-Battelle's contract for the management of @ORNL has been extended. http://t.co/VF0ywlhLRa
247,It's been a great day meeting with county leaders in Campbell and McMinn Counties today. http://t.co/XmMVolkWLc
248,Today in @GOPoversight, we're looking at agency oversight &amp; empowering #IGs. Perfect timing after passing my bill the #OPM #IG Act yesterday
248,The House just voted unanimously to pass the #OPM #IG Act, my bill to provide needed OPM oversight &amp; root out fraud: http://t.co/TsOkNwgN9Z
248,NOW: I'm speaking on the House floor about my bill to enhance #IG oversight of #OPM revolving fund. WATCH via @cspan: http://t.co/9V6UrIBP83
248,In a blow to #NetNeutrality, today the DC Circuit gave a strong ruling for innovation &amp; consumer access on Internet: http://t.co/7E4Fdom8fa
248,Today, we're voting on the OPM #IG Act, my bill to increase gov #transparency &amp; eliminate fraud by requiring audits of OPM’s revolving fund
248,347K Americans left the labor force in Dec. It's time for @SenatorReid to take up the #jobs bills crowding his desk: http://t.co/42MUmYhi2P
248,10 am ET in our @HouseJudiciary IP subcmte: we'll hear from law experts on the scope of #copyright protection. WATCH: http://t.co/umX1yit40v
248,Spending $700B taxpayer dollars to drive people to a broken website = big problem. From our #GovernmentWaste hearing: http://t.co/Qqa3M7kDlH
248,We just passed a measure to protect the private data of #HealthCare.gov enrollees online &amp; to protect potential victims of #Obamacare fraud
248,I just began my questioning at our @GOPoversight hearing on #governmentwaste. Hear what I ask the witness panel HERE: http://t.co/wq1phnz11M
248,What is the Admin doing to end gov't waste in 2014? We're looking at that today in @GOPoversight, 9:30 am ET. WATCH: http://t.co/xCTHgVfAjG
249,Obamacare is now causing our health care insurance sector to be downgraded.
http://t.co/HqK9g8d6VK
249,Tomorrow my office will be holding Mobile Office Hours in Fairfield &amp; Mexia . For more information visit my website:
http://t.co/nFVsfmnCjI
249,Today is sadly the 41st anniv. of Roe v. Wade. Join me in remembering the 50+ million innocent lives lost to #whywemarch #prolife
249,Howdy Texans! Check out my latest e-newsletter:
http://t.co/2fc0EMI5CB
249,Today, we stop to remember Martin Luther King, Jr. and honor his legacy and perseverance to make our world a better place for all
249,Today marks the two-year anniversary of President Obama's rejection of the Keystone pipeline. #TimeToBuild http://t.co/usC4n2jIYY
249,ICYMI: My weekly interview with the @shanewarnershow
http://t.co/b7B6vU40NP
249,Flores Votes for Transparency and Security Notifications for Obamacare
http://t.co/AEbUwRaHzn
249,I will be talking to @shanewarnershow in a few minutes to give my weekly Washington update. You can listen online at:
http://t.co/phpDyQWQYz
249,Flores Announces Mobile Office Hours
http://t.co/rYrV8q33Wi
249,Flores Statement on Passage of 2014 Appropriations
http://t.co/b4KiOC6yJ3
254,Getting ready to join WMRA live on the air. Tune in: http://t.co/viGt4aO751 #VA06
254,Thankful to those participating in the #MarchforLife today.  Every life deserves protection. We must continue working to protect the unborn.
254,#VA06 Open Door Meeting scheduled for this morning in Front Royal @samuelslibrary is cancelled. Staff will be available next Wednesday.
254,The Open Door Meeting at the Forest Public Library from 10-11AM will still take place this morning. #VA06
254,#VA06 Open Door Meetings in Waynesboro &amp; Grottoes are cancelled today due to the inclement weather. Stay safe out there folks!
254,Enjoyed touring @LurayCaverns this afternoon in Page County. Photo of the Great Stalacpipe Organ. #VA06 http://t.co/qZloA1jJ6s
254,Check out the @HouseJudiciary Committee's new website! Just launched today. http://t.co/xygxaauE5c #HJC113
